1000;3;5;200;0.01;10;100;53511.0;38016.21;50107.27;43648.02;47386.56;39864.72;50587.79;45653.88;44744.7;91.63388872146606;0.9078116965293884;0.017951488494873047;0.11070418357849121;0.10671472549438477;0.0014461302757263184;0.009075660705566407;0.126561439037323;0.0014960074424743652;0.405475435256958;0.010272464752197265;0.12911465406417846;0.10139874458312988;0.1285461449623108;Normal
1000;3;5;200;0.01;10;100;52665.0;36940.55;49303.05;41605.4;46755.89;38639.04;49659.7;45538.46;45455.13;90.80610275268555;0.9078116965293884;0.015957355499267578;0.08676767349243164;0.09275221824645996;0.0015558385848999023;0.008227920532226563;0.12621241092681884;0.0015358901023864746;0.4047673273086548;0.01026247501373291;0.12885536909103393;0.09554443359375;0.12867580652236937;Normal
1000;3;5;200;0.01;10;100;52089.0;35309.61;48562.65;41353.75;46298.86;36632.92;48946.96;44978.14;44305.77;91.09433245658875;0.9078116965293884;0.014959573745727539;0.08776545524597168;0.09175419807434082;0.0014560842514038086;0.008217947483062744;0.12644175291061402;0.0015059900283813476;0.40546542167663574;0.01024261474609375;0.12892513513565063;0.0975490665435791;0.12865585088729858;Normal
1000;3;5;200;0.01;10;100;51542.0;35222.26;48425.53;40682.02;45822.56;37291.82;48723.09;44193.7;44882.6;90.35331416130066;0.9078116965293884;0.015957355499267578;0.08776521682739258;0.09175443649291992;0.001356358528137207;0.008337581157684326;0.126411874294281;0.001515953540802002;0.40532580852508543;0.010192708969116211;0.12895504713058473;0.09036829948425293;0.12855613231658936;Normal
1000;3;5;200;0.01;10;100;53334.0;37285.07;49851.19;41589.33;47448.27;38284.69;50173.12;46108.28;44981.68;91.32172346115112;0.9078116965293884;0.015957355499267578;0.08776569366455078;0.0967409610748291;0.0014561009407043457;0.00827775478363037;0.12648163557052614;0.0015558743476867677;0.4055152940750122;0.010212664604187011;0.12905478715896607;0.09951382875442505;0.12861594915390015;Normal
1000;3;5;200;0.01;10;100;53105.0;36114.23;49600.71;44002.37;46803.2;37757.51;50100.01;45224.95;45078.51;91.28282809257507;0.9078116965293884;0.01595759391784668;0.08676791191101074;0.09474658966064453;0.0014561223983764649;0.008327631950378419;0.12658137559890748;0.0015259480476379394;0.40538567304611206;0.010262520313262939;0.12906476736068725;0.09917471647262573;0.1285661005973816;Normal
1000;3;5;200;0.01;10;100;52367.0;36861.47;49340.29;43022.05;46841.37;38564.14;49605.45;45430.56;45011.51;91.18010258674622;0.9078116965293884;0.01495981216430664;0.08776521682739258;0.09175443649291992;0.0014760565757751464;0.008287742137908935;0.1264417552947998;0.0016057419776916505;0.405575156211853;0.010272462368011475;0.12905483722686767;0.09792806148529053;0.12866580247879028;Normal
1000;3;5;200;0.01;10;100;53386.0;37560.89;50037.04;43451.8;47798.52;38573.3;50383.51;46590.39;45835.86;91.53914213180542;0.9078116965293884;0.015957355499267578;0.08676791191101074;0.09275197982788086;0.001436169147491455;0.008287715911865234;0.12646177053451538;0.0015358471870422364;0.40514631032943726;0.010222644805908203;0.1291645336151123;0.10197720050811768;0.12861594438552856;Normal
1000;3;5;200;0.01;10;100;52643.0;37009.3;49497.11;41859.23;47383.6;38968.23;49852.38;45802.26;44788.48;90.76321816444397;0.9078116965293884;0.014959335327148438;0.08876276016235352;0.09175443649291992;0.001436171531677246;0.008267803192138672;0.1266811418533325;0.0015358805656433105;0.40544551610946655;0.010182690620422364;0.12916454553604126;0.09356971740722657;0.1287555766105652;Normal
1000;3;5;200;0.01;10;100;52874.0;35898.66;49421.45;42261.91;46752.06;37007.6;49728.57;45441.6;45104.4;90.9965934753418;0.9078116965293884;0.015956878662109375;0.08776521682739258;0.11170172691345215;0.001495983600616455;0.008277788162231445;0.12641185522079468;0.0014960241317749023;0.40537569522857664;0.010262517929077149;0.12907471179962157;0.09611293315887451;0.1287954831123352;Normal
1000;3;5;200;0.01;10;100;76925.0;53706.78;72575.52;42582.56;68878.39;52903.13;72624.26;68392.33;71802.69;485.7950351238251;2.708855791091919;0.062438011169433594;3.275646209716797;0.9687182903289795;0.004808857440948487;0.06591191530227661;0.5239304614067077;0.006233253479003906;1.7751279997825622;0.04490805387496948;0.5780747294425964;1.2918151760101317;0.5226953554153443;Exponential
1000;3;5;200;0.01;10;100;73523.0;50198.93;69211.8;40681.29;65543.57;50040.56;69264.45;65031.98;68825.03;360.99954056739807;2.708855791091919;0.034978628158569336;0.19688773155212402;0.3726663589477539;0.005085530281066894;0.02884171485900879;0.417697446346283;0.005099742412567138;1.3098925828933716;0.05883085012435913;0.39808069467544555;0.9436200475692749;0.43562198400497437;Exponential
